entry_dt,exit_dt,side,entry_px,exit_px,pnl,bars,entry_adx,entry_atr,regime,exit_reason
2025-07-17 22:50:00,2025-07-18 06:10:00,SHORT,119802.58855006853,119802.58855006853,-32.12258624881251,,17.80463633843441,174.81310214706204,1,EXIT_SHORT
2025-07-18 06:25:00,2025-07-18 06:30:00,SHORT,120196.57306576245,120196.57306576245,-8.091490419351537,,16.30697140656142,154.83152515676338,1,EXIT_SHORT
2025-07-18 12:10:00,2025-07-18 13:00:00,LONG,119292.11306064443,119107.29043493938,-1.1122719687707117,10.0,20.362428721107246,134.73956125866567,2,SL
2025-07-18 13:00:00,2025-07-18 13:05:00,SHORT,119107.2904349394,119107.2904349394,-6.230842345547028,,20.839296777259637,140.3838783116188,2,EXIT_SHORT
2025-07-21 07:30:00,2025-07-21 07:35:00,SHORT,119661.75831205455,119661.75831205455,0.6549707821571253,,46.88025804021878,133.33585174577934,2,EXIT_SHORT
2025-07-22 12:05:00,2025-07-22 12:30:00,LONG,119230.21669691366,119050.5321377674,-1.0975030443468252,5.0,40.73936855842656,109.50776669702385,1,SL
2025-07-22 12:30:00,2025-07-22 12:35:00,SHORT,119050.5321377674,119050.5321377674,-13.541214208961472,,39.945585845213394,117.41078336152174,1,EXIT_SHORT
2025-07-22 16:15:00,2025-07-22 16:25:00,LONG,119267.76081438929,118934.14968596818,-1.5011870407771588,2.0,12.272208058057716,218.13634592913536,1,SL
2025-07-22 16:25:00,2025-07-22 16:30:00,SHORT,118934.14968596816,118934.14968596816,-13.116720701850294,,11.971494134257686,214.69232121991126,1,EXIT_SHORT
2025-07-22 18:00:00,2025-07-22 18:50:00,LONG,119281.41930235045,119589.58581520617,0.18094131237759736,10.0,16.025989920282164,217.54766458663426,1,TP
2025-07-22 18:50:00,2025-07-22 18:55:00,SHORT,119788.86524933984,119788.86524933984,-53.17498177498541,,18.335914446349374,238.10997425901846,1,EXIT_SHORT
2025-07-22 21:30:00,2025-07-22 22:00:00,LONG,119514.11,119514.11,-0.909864457049804,,11.58936665363887,145.6864565475609,1,EXIT
2025-07-22 22:35:00,2025-07-22 22:40:00,SHORT,119968.06636439766,119968.06636439766,-11.505228106677839,,17.560125955334655,141.86911234891065,1,EXIT_SHORT
2025-07-23 02:00:00,2025-07-23 06:05:00,SHORT,119146.19426583915,119146.19426583915,21.629657029967774,,14.196927958107574,101.28053177192636,2,EXIT_SHORT
2025-08-01 19:20:00,2025-08-01 21:35:00,SHORT,113459.04879310119,113459.04879310119,-38.27359030246555,,17.753027188197777,199.57675480075332,0,EXIT_SHORT
2025-08-07 19:35:00,2025-08-07 19:40:00,LONG,116740.36347686798,117089.07127966778,0.30151478393629005,1.0,21.608502152481194,125.32836753327288,1,TP
2025-08-07 19:40:00,2025-08-07 19:45:00,SHORT,117089.07127966777,117089.07127966777,-11.063112686803255,,24.502121523414083,137.44419842375424,1,EXIT_SHORT
2025-08-07 22:10:00,2025-08-08 00:15:00,LONG,117379.6141138544,117181.56401382395,-1.1289166770351686,25.0,17.69529674390028,119.20219854493291,1,SL
2025-08-08 00:15:00,2025-08-08 06:05:00,SHORT,116862.64654002087,116862.64654002087,10.744338398546176,,17.34457026009843,53.16872666067489,2,EXIT_SHORT
2025-08-09 10:10:00,2025-08-09 10:15:00,SHORT,117775.71431391529,117775.71431391529,-9.170379032182533,,44.65612862398679,110.05055415944537,2,EXIT_SHORT
2025-08-11 02:10:00,2025-08-11 06:05:00,SHORT,120990.18386847516,120990.18386847516,-54.794772554103496,,35.882534525250946,159.93046000065,1,EXIT_SHORT
2025-08-11 16:05:00,2025-08-11 16:40:00,LONG,120482.9212490703,120163.58723665088,-1.4069445942224001,7.0,16.92015687870314,213.9430640153902,1,SL
2025-08-11 16:40:00,2025-08-11 16:45:00,SHORT,120163.58723665087,120163.58723665087,-1.1347231592239728,,17.17715794619715,216.6249880142913,1,EXIT_SHORT
2025-08-13 13:25:00,2025-08-13 13:35:00,LONG,120660.24814311013,120472.88962047905,-1.0762157934583723,2.0,20.335094964071295,145.42714396140957,1,SL
2025-08-13 13:35:00,2025-08-13 13:40:00,SHORT,120472.88962047904,120472.88962047904,-6.983923252174663,,21.171745310217496,157.46663367845147,1,EXIT_SHORT
2025-08-13 13:45:00,2025-08-13 13:55:00,SHORT,121078.28043160804,121078.28043160804,-54.0657207666638,,24.36319436935996,266.42855109021883,1,EXIT_SHORT
2025-08-13 16:30:00,2025-08-13 19:20:00,LONG,121538.15,122314.18419904642,1.3070428908656548,34.0,14.450115975662959,211.69637979771085,1,TP
2025-08-13 19:20:00,2025-08-13 19:25:00,SHORT,122314.18419904642,122314.18419904642,-15.873088549735366,,16.990774845096862,210.48949552644598,1,EXIT_SHORT
2025-08-13 20:45:00,2025-08-13 21:35:00,LONG,122915.26614127078,122641.41340585903,-1.2607845785942127,10.0,24.191018341994607,179.76923689466213,1,SL
2025-08-13 21:35:00,2025-08-13 21:40:00,SHORT,122641.41340585904,122641.41340585904,-9.079777254794255,,23.342816821821106,181.14357711647162,1,EXIT_SHORT
2025-08-13 22:40:00,2025-08-13 22:45:00,SHORT,123343.4022742515,123343.4022742515,-33.55512372901234,,23.547679967171224,197.2457436930526,1,EXIT_SHORT
2025-08-14 10:40:00,2025-08-14 10:45:00,SHORT,121150.13290047676,121150.13290047676,-9.410243136231545,,19.731442698313185,152.65218386820655,2,EXIT_SHORT
2025-08-22 17:35:00,2025-08-22 18:10:00,LONG,116643.05,117346.92339947623,1.186063458727334,7.0,30.93292157419446,203.77855576837692,1,TP
2025-08-22 18:10:00,2025-08-22 18:15:00,SHORT,117346.92339947623,117346.92339947623,-11.149437897445562,,31.326992348458703,209.59723035635037,1,EXIT_SHORT
2025-08-22 19:30:00,2025-08-22 20:55:00,SHORT,116643.05,116643.05,-19.396534513992062,,19.989277658026193,129.2586180487367,1,EXIT_SHORT
2025-08-22 22:20:00,2025-08-23 06:10:00,SHORT,116750.41377084434,116750.41377084434,23.649758124779435,,13.961955155034527,91.40211464200225,1,EXIT_SHORT
2025-08-23 06:15:00,2025-08-23 06:20:00,SHORT,115834.63389173214,115834.63389173214,-9.932518445082298,,14.55980104692076,86.51712946172631,1,EXIT_SHORT
2025-08-25 20:30:00,2025-08-26 07:55:00,SHORT,109466.09338588743,109466.09338588743,-52.1903525847294,,28.201982767560573,171.66679649068797,2,EXIT_SHORT
2025-08-28 06:30:00,2025-08-28 07:35:00,LONG,113026.99809590545,113026.99809590545,-0.5815362935878355,13.0,43.96343357071889,117.73893983599626,1,SL
2025-08-28 07:35:00,2025-08-28 07:40:00,SHORT,113026.99809590545,113026.99809590545,-12.7006165541957,,41.98034724860253,111.99830127628294,1,EXIT_SHORT
2025-08-28 13:20:00,2025-08-28 13:25:00,SHORT,113390.6175784148,113390.6175784148,-5.641711464566267,,27.69047070049763,121.09492014691648,2,EXIT_SHORT
2025-09-02 06:05:00,2025-09-02 07:10:00,LONG,110350.63423327928,110174.5691212494,-1.040790581160268,13.0,27.592524735229233,107.18993174456037,2,SL
2025-09-02 07:10:00,2025-09-02 07:15:00,SHORT,110174.5691212494,110174.5691212494,-8.65866559099185,,26.2779675013306,108.61136519137725,2,EXIT_SHORT
2025-09-02 08:50:00,2025-09-02 08:55:00,SHORT,110702.76445733904,110702.76445733904,-2.0947365766850057,,21.510013372857113,148.58248512856525,2,EXIT_SHORT
2025-09-02 14:00:00,2025-09-02 14:05:00,LONG,111389.79792465176,110877.69577552735,-1.9062115431482602,1.0,36.974916367605374,341.1256161246397,1,SL
2025-09-02 14:05:00,2025-09-02 14:10:00,SHORT,110877.69577552735,110877.69577552735,-17.821440301844653,,37.49998519303433,335.4537864014512,1,EXIT_SHORT
2025-09-02 16:45:00,2025-09-02 17:05:00,LONG,110578.22999999998,110578.22999999998,0.2340196691294627,,13.848839096686902,230.75814896093905,1,EXIT
2025-09-02 18:45:00,2025-09-02 18:50:00,SHORT,110210.6285549972,110210.6285549972,-20.41500630115373,,15.264245292509845,208.28894603298298,1,EXIT_SHORT
2025-09-02 20:20:00,2025-09-02 20:25:00,SHORT,111313.43289000558,111313.43289000558,-6.604894184404417,,17.882641474628603,172.78068609571835,1,EXIT_SHORT
2025-09-02 22:00:00,2025-09-02 23:00:00,SHORT,111066.13218794105,111066.13218794105,-16.9402597206914,,13.699132292449304,114.53611483842893,2,EXIT_SHORT
2025-09-03 08:05:00,2025-09-03 08:35:00,LONG,111230.14362318256,111049.38991868049,-1.0321667836280664,6.0,25.397896324405107,107.24948192902706,1,
2025-09-03 08:35:00,2025-09-03 08:45:00,SHORT,111049.38991868049,111049.38991868049,-9.777522446611709,,24.17121752436413,101.19613492860076,1,EXIT_SHORT
2025-09-03 11:00:00,2025-09-03 11:05:00,SHORT,111591.65103218671,111591.65103218671,-12.466488957672121,,41.38693487827839,109.10214038927579,2,EXIT_SHORT
2025-09-03 13:45:00,2025-09-03 13:50:00,SHORT,111874.87205132798,111874.87205132798,-6.8715618508294884,,14.862702346926598,198.8384712885286,2,EXIT_SHORT
2025-09-03 14:40:00,2025-09-03 14:45:00,SHORT,112414.00222290058,112414.00222290058,-11.800473394284017,,16.52347578872017,283.21334353278576,2,EXIT_SHORT
2025-09-05 12:30:00,2025-09-05 12:40:00,LONG,112728.53783934294,112423.67296848838,-1.3281538148879988,2.0,26.109664048285385,238.32565705585756,1,SL
2025-09-05 12:40:00,2025-09-05 12:45:00,SHORT,112423.67296848838,112423.67296848838,-17.476946872392908,,28.395428619623324,240.4102529804388,1,EXIT_SHORT
2025-09-05 12:55:00,2025-09-05 13:00:00,SHORT,113338.26758105207,113338.26758105207,-4.079126359039887,,36.640983753396725,254.99387601968763,1,EXIT_SHORT
2025-09-10 13:05:00,2025-09-10 13:30:00,LONG,113756.85570322808,113422.6242822184,-1.388412106234389,5.0,47.86880455150859,222.92148377653461,1,SL
2025-09-10 13:30:00,2025-09-10 13:35:00,SHORT,113422.6242822184,113422.6242822184,-13.081470061364236,,47.74946628804855,225.65994922106748,1,EXIT_SHORT
2025-09-10 22:00:00,2025-09-10 22:30:00,LONG,113884.44823575066,113739.45349658739,-0.917410082493721,6.0,33.27149893337028,99.22959816434482,2,SL
2025-09-10 22:30:00,2025-09-10 22:35:00,SHORT,113739.4534965874,113739.4534965874,-10.399401678381828,,31.010791064450448,95.44605543831982,2,EXIT_SHORT
2025-09-11 01:15:00,2025-09-11 06:05:00,SHORT,114300.16717707277,114300.16717707277,-4.702994226001088,,17.424309718749264,88.93204558035816,2,EXIT_SHORT
2025-09-12 00:45:00,2025-09-12 06:05:00,SHORT,116250.9322165357,116250.9322165357,18.12143062927353,,13.672814530937453,101.09727908876022,2,EXIT_SHORT
2025-09-18 03:05:00,2025-09-18 06:05:00,SHORT,117321.9624583113,117321.9624583113,-7.438399000045514,,17.036932592580175,110.31762073658533,2,EXIT_SHORT
2025-09-29 14:10:00,2025-09-29 14:50:00,LONG,113564.70754666848,114227.30304464094,1.0719816877477322,8.0,50.986110707320286,214.65930711931335,1,TP
2025-09-29 14:50:00,2025-09-29 14:55:00,SHORT,114227.30304464095,114227.30304464095,-3.9364427785859357,,51.90505612909835,212.60078518222033,1,EXIT_SHORT
2025-09-29 17:00:00,2025-09-29 17:35:00,SHORT,113564.70754666846,113564.70754666846,-18.295540021592117,,19.369829191579267,145.81505225642854,1,EXIT_SHORT
2025-09-29 19:50:00,2025-09-29 19:55:00,SHORT,114334.93786113616,114334.93786113616,-7.195790616913174,,14.429242568060662,123.54052216842766,2,EXIT_SHORT
2025-09-30 07:35:00,2025-09-30 07:40:00,SHORT,113667.9060694319,113667.9060694319,-8.437775313235463,,22.128285337802602,86.38583059524508,2,EXIT_SHORT
2025-10-01 08:25:00,2025-10-01 08:40:00,LONG,115020.53354134956,115438.79601331544,0.45437235311246127,3.0,30.41613314869111,168.0254410725252,1,TP
2025-10-01 08:40:00,2025-10-01 08:45:00,SHORT,115438.79601331546,115438.79601331546,-15.286449947709833,,34.15682539803762,206.69505242448727,1,EXIT_SHORT
2025-10-01 11:20:00,2025-10-01 11:55:00,LONG,116399.99000000002,116734.29369783193,0.24034703629060505,7.0,51.6146945738795,112.30939625793187,1,TP
2025-10-01 11:55:00,2025-10-01 12:00:00,SHORT,116734.29369783195,116734.29369783195,-10.177822258120095,,52.87732118615014,116.57301081093672,1,EXIT_SHORT
2025-10-01 14:00:00,2025-10-01 15:25:00,LONG,116932.03602619212,117445.42519385216,0.6605306185718725,17.0,36.60707034342936,180.52327347563062,1,TP
2025-10-01 15:25:00,2025-10-01 15:30:00,SHORT,117445.42519385215,117445.42519385215,-10.0942393685634,,36.43701902228098,184.40518251308524,1,EXIT_SHORT
2025-10-01 16:35:00,2025-10-01 16:50:00,LONG,117931.88019369156,117676.1165657354,-1.1483611366891102,3.0,42.92053371196885,170.94536093772194,1,SL
2025-10-01 16:50:00,2025-10-01 16:55:00,SHORT,117676.1165657354,117676.1165657354,-8.519359150783863,,41.69686255678647,170.37497801359942,1,EXIT_SHORT
2025-10-01 17:50:00,2025-10-01 17:55:00,SHORT,116932.03602619212,116932.03602619212,-4.990222666244396,,27.08417135367403,184.68586582612772,1,EXIT_SHORT
2025-10-01 21:15:00,2025-10-01 21:25:00,LONG,117579.43,117428.50566928585,-0.9009563827250842,2.0,13.774583625913786,96.94322071663504,1,SL
2025-10-01 21:25:00,2025-10-01 21:30:00,SHORT,117428.50566928585,117428.50566928585,-10.265764205145409,,12.82594162127857,95.59013352258968,1,EXIT_SHORT
2025-10-01 22:05:00,2025-10-01 22:10:00,SHORT,117881.27866142828,117881.27866142828,-7.854207056077296,,20.165064056415897,116.01348920766208,1,EXIT_SHORT
2025-10-01 23:15:00,2025-10-02 06:05:00,SHORT,118443.40744960385,118443.40744960385,-5.670758793880243,,28.607071884599627,113.92609470992927,2,EXIT_SHORT
2025-10-02 13:40:00,2025-10-02 14:40:00,LONG,119443.33678349487,119215.7862144922,-1.066936405738756,12.0,26.783560186235867,216.46019655277837,2,SL
2025-10-02 14:40:00,2025-10-02 14:45:00,SHORT,119215.7862144922,119215.7862144922,-0.7593686011729117,,27.22304889082192,221.24875394186563,2,EXIT_SHORT
2025-10-02 15:55:00,2025-10-02 16:05:00,SHORT,119898.43792150026,119898.43792150026,-7.098492864791947,,19.601257198984822,234.64743929311237,1,EXIT_SHORT
2025-10-02 16:55:00,2025-10-02 17:00:00,SHORT,119623.77626474548,119623.77626474548,-12.50131954960887,,14.958770456133985,200.24127466933436,1,EXIT_SHORT
2025-10-02 18:50:00,2025-10-02 18:55:00,LONG,120266.39767406606,120656.08116285826,0.33649780161304943,1.0,19.692129812756498,196.84691068561506,1,TP
2025-10-02 18:55:00,2025-10-02 19:00:00,SHORT,120656.08116285826,120656.08116285826,-3.095813903059029,,21.334059126906443,199.57427420807105,1,EXIT_SHORT
2025-10-02 19:05:00,2025-10-02 19:10:00,SHORT,120838.3376932042,120838.3376932042,-9.804361936393912,,25.98408342337611,207.5192976590004,1,EXIT_SHORT
2025-10-03 01:50:00,2025-10-03 06:05:00,SHORT,119980.42766449698,119980.42766449698,-6.384159048755484,,21.93050095994285,79.55699119654444,2,EXIT_SHORT
2025-10-03 16:10:00,2025-10-03 16:35:00,LONG,122971.86633760016,123889.94035601542,1.47970556187876,5.0,56.428638107940145,324.69558480063705,1,TP
2025-10-03 16:35:00,2025-10-03 16:40:00,SHORT,123889.94035601542,123889.94035601542,-3.920287682506012,,58.47737271936971,308.14304302916344,1,EXIT_SHORT
2025-10-03 16:50:00,2025-10-03 16:55:00,SHORT,122971.86633760016,122971.86633760016,-4.552808238806266,,51.22048669642356,358.69763685680425,1,EXIT_SHORT
2025-10-03 19:30:00,2025-10-03 20:00:00,LONG,122787.66,122358.95078454698,-1.4826585750416381,6.0,12.38013052043275,260.97633114237186,1,SL
2025-10-03 20:00:00,2025-10-03 20:05:00,SHORT,122358.95078454698,122358.95078454698,-7.6433912986690835,,13.351394665392066,264.9394503464886,1,EXIT_SHORT
2025-10-04 05:20:00,2025-10-04 05:40:00,LONG,122703.32013293347,122586.34454197154,-0.7966931393992311,4.0,40.17844855265403,88.44520188573408,1,SL
2025-10-04 05:40:00,2025-10-04 06:05:00,SHORT,122586.34454197154,122586.34454197154,-5.2477160671506,,30.740152266103166,95.16573913354458,2,EXIT_SHORT
2025-10-05 02:30:00,2025-10-05 06:05:00,SHORT,123291.3329442466,123291.3329442466,-146.76582410692419,,38.63519348847276,234.95007352019744,1,EXIT_SHORT
2025-10-06 15:20:00,2025-10-06 17:35:00,LONG,125148.73443383453,125148.73443383453,-0.5228864142798023,27.0,21.265651369788063,218.74171131593897,1,SL
2025-10-06 17:35:00,2025-10-06 17:40:00,SHORT,125148.73443383453,125148.73443383453,-9.936864732600618,,20.15228900779342,213.29158907908635,1,EXIT_SHORT
2025-10-06 18:50:00,2025-10-06 18:55:00,SHORT,125901.73435713619,125901.73435713619,-8.8726428838674,,19.460344607296754,196.23946623327663,1,EXIT_SHORT
2025-10-08 13:05:00,2025-10-08 13:55:00,SHORT,122491.22594715933,122491.22594715933,-0.5178392804555765,10.0,22.515195461783986,253.629011092845,1,SL
2025-10-08 13:55:00,2025-10-08 14:00:00,LONG,122491.22594715933,122491.22594715933,-4.334211505246949,,22.400040448539887,289.15265315764225,1,EXIT
2025-10-10 19:20:00,2025-10-11 06:30:00,SHORT,110372.63870118331,110372.63870118331,-324.29585080233767,,10.090400473021214,277.9876190766989,0,EXIT_SHORT
2025-10-12 19:35:00,2025-10-12 20:25:00,LONG,114325.26,114988.02989288147,0.9081995005638426,10.0,30.999740454240904,228.85843962470213,1,TP
2025-10-12 20:25:00,2025-10-12 20:30:00,SHORT,114988.02989288147,114988.02989288147,-14.723181471088925,,33.559322638984916,241.26497965150827,1,EXIT_SHORT
2025-10-12 21:30:00,2025-10-12 21:35:00,SHORT,114325.26,114325.26,-13.232825086043032,,34.50103608991029,325.2195766866348,1,EXIT_SHORT
2025-10-13 00:20:00,2025-10-13 00:25:00,LONG,115881.51516223814,115358.23,-1.555924018295802,1.0,15.589277610952085,293.06171713074104,1,SL
2025-10-13 00:25:00,2025-10-13 06:05:00,SHORT,115358.23,115358.23,18.64869165744173,,14.303972941520238,185.25841635198796,1,EXIT_SHORT
2025-10-13 07:10:00,2025-10-13 07:45:00,LONG,115449.93737973027,115141.53877672202,-1.117841586324344,7.0,22.50971544400613,194.07781075116748,1,SL
2025-10-13 07:45:00,2025-10-13 07:50:00,SHORT,115141.53877672202,115141.53877672202,-8.502842715249713,,21.13799231498625,188.44582426894092,1,EXIT_SHORT
2025-10-13 19:15:00,2025-10-13 23:40:00,LONG,115455.98344036052,115121.3695464537,-1.170332474599703,53.0,29.29719469484615,115.36623823841977,2,SL
2025-10-13 23:40:00,2025-10-14 11:55:00,SHORT,115121.3695464537,115121.3695464537,108.47240468355794,,27.45432264903179,253.45863888478897,0,EXIT_SHORT
2025-10-15 06:25:00,2025-10-15 06:40:00,SHORT,111920.48684031077,112164.48789324399,-1.0229528486661656,3.0,18.596728679766787,180.43955862349344,1,SL
2025-10-15 06:40:00,2025-10-15 06:45:00,LONG,112164.48789324399,112164.48789324399,-2.228510526836515,,18.43364062568041,181.88101872181502,1,EXIT
2025-10-15 10:40:00,2025-10-15 11:05:00,SHORT,112253.1192337422,112544.64301510852,-1.1218415543170757,5.0,29.519187936885732,185.54084782982972,0,SL
2025-10-15 11:05:00,2025-10-15 11:10:00,LONG,112544.64301510852,112544.64301510852,-8.185980746587635,,28.493704769392973,191.32793012769883,0,EXIT
2025-10-18 10:15:00,2025-10-18 10:30:00,SHORT,106906.97,107059.1667626714,-0.8358857534544138,3.0,13.133515524855282,98.2329318729552,1,SL
2025-10-18 10:30:00,2025-10-18 10:35:00,LONG,107059.1667626714,107059.1667626714,-7.075939698701272,,14.612862412119142,100.32772245345824,1,EXIT
2025-10-19 17:05:00,2025-10-19 20:15:00,LONG,109043.69219399086,109043.69219399086,-0.9042836595043395,,31.21456851338183,123.95058156999477,2,EXIT
2025-10-19 21:10:00,2025-10-19 21:15:00,SHORT,108789.39305463948,108789.39305463948,-7.123702769421702,,27.083241494098164,105.75441696650125,2,EXIT_SHORT
2025-10-20 03:50:00,2025-10-20 06:05:00,SHORT,109933.6589061747,109933.6589061747,-100.00928707454702,,63.941297690016185,209.16189536015798,1,EXIT_SHORT
2025-10-20 07:25:00,2025-10-20 07:35:00,LONG,111441.72749667065,111181.98598235624,-1.0285653552067864,2.0,52.819356833035926,168.90235006508075,1,SL
2025-10-20 07:35:00,2025-10-20 07:40:00,SHORT,111181.98598235624,111181.98598235624,-7.366134951342985,,50.93673597081626,165.70075363186083,1,EXIT_SHORT
2025-10-20 14:00:00,2025-10-20 14:05:00,LONG,111247.78166972823,111011.1465103253,-0.9776170806041065,1.0,19.507927776700935,157.5112891541901,1,SL
2025-10-20 14:05:00,2025-10-20 14:10:00,SHORT,111011.1465103253,111011.1465103253,-9.113431036175573,,20.283231171743395,159.18619707174844,1,EXIT_SHORT
2025-10-20 15:50:00,2025-10-20 15:55:00,LONG,111680.70877135023,111379.89644338467,-1.113393381549073,1.0,25.76701517145424,209.45144112153173,1,SL
2025-10-20 15:55:00,2025-10-20 16:00:00,SHORT,111379.89644338467,111379.89644338467,0.40250224537264856,,25.464300235650438,236.12919532713573,1,EXIT_SHORT
2025-10-20 20:05:00,2025-10-20 21:25:00,LONG,111139.62100372007,110834.27581529674,-1.124678916724138,16.0,20.592227740734725,143.64300817546993,1,SL
2025-10-20 21:25:00,2025-10-20 21:30:00,SHORT,110834.27581529674,110834.27581529674,-8.652097319205936,,19.330528219236975,139.61065044865083,1,EXIT_SHORT
2025-10-21 04:00:00,2025-10-21 06:05:00,SHORT,109014.03296452209,109014.03296452209,41.71624408460194,,60.781593480752235,218.7897860493081,0,EXIT_SHORT
2025-10-21 14:55:00,2025-10-21 17:05:00,SHORT,111928.29010356458,111928.29010356458,-116.98158395623751,,39.681309286265055,404.7424955339122,1,EXIT_SHORT
2025-10-23 14:35:00,2025-10-23 17:05:00,LONG,109737.29209605228,109737.29209605228,-0.464120634895947,30.0,17.302893029803414,272.399119061654,1,SL
2025-10-23 17:05:00,2025-10-23 17:10:00,SHORT,109737.29209605228,109737.29209605228,-10.969904556045886,,16.307985753320782,264.19132484296483,1,EXIT_SHORT
2025-10-23 17:35:00,2025-10-23 17:40:00,SHORT,110579.94297179932,110579.94297179932,-18.048359860663375,,18.058442017535317,274.035597348089,1,EXIT_SHORT
2025-10-24 06:30:00,2025-10-24 07:10:00,LONG,111362.9732482167,111162.73773860896,-0.87089563205859,8.0,26.13278677307887,127.03529267210243,1,SL
2025-10-24 07:10:00,2025-10-24 07:15:00,SHORT,111162.73773860896,111162.73773860896,-6.106766196979702,,25.58020864795693,125.3149146240949,1,EXIT_SHORT
2025-10-24 12:30:00,2025-10-24 12:35:00,SHORT,111763.44426743218,111763.44426743218,-0.5331079120599744,,25.83438442164366,234.633125608841,2,EXIT_SHORT
2025-10-27 05:15:00,2025-10-27 05:20:00,LONG,115565.99739209031,115409.93165671235,-0.7711637638002413,1.0,39.73027232578279,109.05712190064226,1,SL
2025-10-27 05:20:00,2025-10-27 06:05:00,SHORT,115409.93165671235,115409.93165671235,-7.492039000935575,,45.575954062503385,109.79851306674311,1,EXIT_SHORT
2025-10-27 06:45:00,2025-10-27 07:00:00,SHORT,116049.7844498208,116049.7844498208,-18.886255084782494,,52.139457005334876,157.4744782708501,1,EXIT_SHORT
2025-10-27 16:30:00,2025-10-27 19:00:00,LONG,115488.56150742929,115228.16527957296,-0.9670005607874487,30.0,23.113748464942617,150.458393915347,2,SL
2025-10-27 19:00:00,2025-10-27 19:05:00,SHORT,115228.16527957296,115228.16527957296,-1.2840644277994153,,24.9083981431432,148.41279434996454,2,EXIT_SHORT
2025-10-28 14:20:00,2025-10-28 15:05:00,SHORT,116009.35396314193,116009.35396314193,16.929764469626377,,37.326676163587656,281.99063600427627,2,EXIT_SHORT
2025-10-31 15:05:00,2025-10-31 15:15:00,LONG,111161.56223724413,110650.72207118892,-1.5069039592876985,2.0,22.78908575936306,344.80218729023704,1,SL
2025-10-31 15:15:00,2025-10-31 15:20:00,SHORT,110650.72207118894,110650.72207118894,-10.917262813676187,,23.697193289463513,342.459173912363,1,EXIT_SHORT
2025-11-07 22:05:00,2025-11-07 22:10:00,LONG,104016.14193462048,103725.45964378386,-1.0905685483299399,1.0,22.4533672854907,204.50189432742678,1,SL
2025-11-07 22:10:00,2025-11-07 22:15:00,SHORT,103725.45964378386,103725.45964378386,-5.4183202375030595,,22.949552706158105,202.95675901832456,1,EXIT_SHORT
2025-11-09 18:45:00,2025-11-09 18:50:00,LONG,103882.5469598165,104383.73960967181,0.640298234271094,1.0,22.10385237967846,172.36748685998037,1,TP
2025-11-09 18:50:00,2025-11-09 18:55:00,SHORT,104383.73960967181,104383.73960967181,-7.629271986124152,,24.935316409015577,180.81195208426828,1,EXIT_SHORT
2025-11-09 19:00:00,2025-11-09 19:05:00,SHORT,104597.50651629371,104597.50651629371,-3.9685990912872606,,29.42395188915099,186.99693827674267,1,EXIT_SHORT
2025-11-09 21:40:00,2025-11-09 21:55:00,LONG,104639.9,104437.05032838158,-0.8899786372449807,3.0,20.27235202257263,145.29416266901328,1,SL
2025-11-09 21:55:00,2025-11-09 22:00:00,SHORT,104437.05032838158,104437.05032838158,-9.624563342211696,,19.154103563900975,154.4402939069417,1,EXIT_SHORT
2025-11-09 23:00:00,2025-11-10 06:05:00,SHORT,105045.59934323683,105045.59934323683,-46.235560369541304,,16.721326964038163,150.86259650368982,1,EXIT_SHORT
2025-11-10 08:00:00,2025-11-10 08:05:00,LONG,106551.41499413682,106373.15134898853,-0.8179621457618744,1.0,20.8574096052931,122.98868509180038,1,SL
2025-11-10 08:05:00,2025-11-10 08:10:00,SHORT,106373.15134898853,106373.15134898853,-6.277679232550775,,19.796112246826418,128.52306472810045,1,EXIT_SHORT
2025-11-10 18:00:00,2025-11-10 18:10:00,LONG,106053.29918661543,105743.69966845195,-1.09367836166759,2.0,24.29318471648009,197.41911078104866,2,SL
2025-11-10 18:10:00,2025-11-10 18:15:00,SHORT,105743.69966845195,105743.69966845195,-5.676437323165198,,24.63295660180444,199.24488858240204,2,EXIT_SHORT
2025-11-10 19:55:00,2025-11-10 21:00:00,LONG,106027.7167549978,105757.91890299745,-1.0114240480353023,13.0,14.935423625816528,184.45526217119192,2,SL
2025-11-10 21:00:00,2025-11-10 21:05:00,SHORT,105757.91890299745,105757.91890299745,-5.80221283887332,,15.87557608181624,186.6948863018209,2,EXIT_SHORT
2025-11-11 01:15:00,2025-11-11 06:05:00,SHORT,106715.7216431843,106715.7216431843,121.89031396665604,,40.17972802096622,194.42650834998787,2,EXIT_SHORT
2025-11-11 14:50:00,2025-11-11 23:00:00,SHORT,103757.24879735266,103757.24879735266,37.89555092566842,,21.48599242484418,160.80154871565978,0,EXIT_SHORT
